SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,len_smiles,property,dataset,type,method,rank,objective
O=c1oc(-c2cccc(CCl)n2)nc2c1ccc1ccccc12,0,11,0.0,-1.0,38,CNS MPO,chembl,wo,smiles_lstm,46,1.0
O=c1cc(N2CCOCC2)oc2c(Cl)cc(Cl)cc12,1,1,0.938429355621338,81.0,34,CNS MPO,chembl,wo,smiles_lstm,47,1.0
O=c1c2cnn(-c3c(F)cccc3F)c(=O)c2cnn1-c1ccccc1,0,11,0.0,-1.0,44,CNS MPO,chembl,wo,smiles_lstm,48,1.0
O=c1c([N+](=O)[O-])c(COCc2ccccc2)oc2cc(F)ccc12,0,11,0.0,-1.0,46,CNS MPO,chembl,wo,smiles_lstm,49,1.0
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCc2ccccc2C1,1,1,0.9991526603698728,2.0,43,CNS MPO,chembl,wo,smiles_lstm,50,1.0
O=[N+]([O-])c1ccccc1-n1nnc2cc(Cl)c(Cl)cc21,1,2,0.9991877385891604,2.0,42,CNS MPO,chembl,wo,smiles_lstm,51,1.0
O=S1(=O)N=C(c2cccnc2-c2ccccc2)c2ccccc21,1,3,0.9660127126594528,71.0,39,CNS MPO,chembl,wo,smiles_lstm,52,1.0
O=S1(=O)CCN(c2ncccn2)CC1,1,1,0.9999642372131348,19.0,24,CNS MPO,chembl,wo,smiles_lstm,53,1.0
O=S(=O)(Cc1nnc(-c2ccc(Cl)cc2)o1)c1ccc(F)cc1,1,2,0.9798474639326288,24.0,43,CNS MPO,chembl,wo,smiles_lstm,54,1.0
O=S(=O)(CF)OCCCCOS(=O)(=O)CF,1,4,0.5082977056625911,89.0,28,CNS MPO,chembl,wo,smiles_lstm,55,1.0
O=C1OCC(Cn2c3ccccc3c3ccccc32)O1,1,2,0.9917231548438394,5.0,31,CNS MPO,chembl,wo,smiles_lstm,56,1.0
O=C(C=Cc1ccccc1)On1nnc2ccccc21,1,1,0.99875807762146,2.0,30,CNS MPO,chembl,wo,smiles_lstm,57,1.0
O=C(C=Cc1cccc([N+](=O)[O-])c1)c1cc2c(cc1F)OCO2,1,4,0.6490368995186949,87.0,46,CNS MPO,chembl,wo,smiles_lstm,58,1.0
N#Cc1ccc(Oc2ccc3c(c2)OCO3)c(C(=O)n2ccnc2)c1,1,2,0.92013025267957,21.0,43,CNS MPO,chembl,wo,smiles_lstm,59,1.0
Cn1nnnc1SCC(=O)N1CCc2ccccc2C1,1,2,0.99818635642702,6.0,29,CNS MPO,chembl,wo,smiles_lstm,60,1.0
Cc1nnc2n1CCN(CCOc1ccccc1)C2,1,1,0.9998664855957032,39.0,27,CNS MPO,chembl,wo,smiles_lstm,61,1.0
Cc1nnc2n1-c1ccc(-c3cncc4ccccc34)cc1CC2,1,3,0.9987117820288844,85.0,38,CNS MPO,chembl,wo,smiles_lstm,62,1.0
Cc1ncnc(N2CCC3(CCCO3)CC2)c1C#N,1,4,0.2500425672583486,133.0,30,CNS MPO,chembl,wo,smiles_lstm,63,1.0
Cc1csc(CN(CC2CCCO2)C(=O)c2cccnc2C)n1,1,2,0.992586492274306,61.0,36,CNS MPO,chembl,wo,smiles_lstm,64,1.0
Cc1cnn(CC2CN(CCc3ccccn3)CCO2)c1,1,4,0.999945879706855,73.0,31,CNS MPO,chembl,wo,smiles_lstm,65,1.0
Cc1ccn(-c2cccc(C(=O)N3CCCC(n4ccnc4C)C3)c2)n1,0,11,0.0,-1.0,44,CNS MPO,chembl,wo,smiles_lstm,66,1.0
Cc1cccc2nc(-c3cc(-c4cccc(Cl)c4)no3)cn12,0,11,0.0,-1.0,39,CNS MPO,chembl,wo,smiles_lstm,67,1.0
Cc1ccc2nc(SCC(=O)N3CCOCC3)c(C#N)cc2c1,1,2,0.9975628583286422,68.0,37,CNS MPO,chembl,wo,smiles_lstm,68,1.0
Cc1ccc2nc(CSc3ccc4ccccc4n3)cc(=O)n2c1,1,3,0.13251685138151892,77.0,37,CNS MPO,chembl,wo,smiles_lstm,69,1.0
Cc1ccc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)nn1,1,2,0.9997549678457958,7.0,38,CNS MPO,chembl,wo,smiles_lstm,70,1.0
Cc1ccc(CN2CC(N3CCCC3)CS2(=O)=O)cc1,0,11,0.0,-1.0,34,CNS MPO,chembl,wo,smiles_lstm,71,1.0
Cc1cc(C)nc(SC(C)C(=O)N2CCOCC2)n1,1,1,0.998012900352478,52.0,32,CNS MPO,chembl,wo,smiles_lstm,72,1.0
Cc1cc(C(=O)N2CCN(c3ncccn3)CC2)c(C)o1,1,1,0.9999091625213624,32.0,36,CNS MPO,chembl,wo,smiles_lstm,73,1.0
Cc1c(C(C)(C)C)c(=O)on1C(=O)N1CCCCC1,0,11,0.0,-1.0,35,CNS MPO,chembl,wo,smiles_lstm,74,1.0
CSc1nncc(-c2cc3c(c(SC)n2)CCC3)n1,0,11,0.0,-1.0,32,CNS MPO,chembl,wo,smiles_lstm,75,1.0
CSc1nnc2c3ccccc3n(Cc3ccccc3)c2n1,1,4,0.8292008870745085,15.0,32,CNS MPO,chembl,wo,smiles_lstm,76,1.0
CS(=O)(=O)N(CCC#N)CC(=O)Cc1ccsc1,1,8,0.1098993589572054,6.0,32,CNS MPO,chembl,wo,smiles_lstm,77,1.0
COc1ccc2c(c1)N1C(=NC3CCCC31)N(C)C2=O,0,11,0.0,-1.0,36,CNS MPO,chembl,wo,smiles_lstm,78,1.0
COc1ccc2c(c1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)CC2,1,1,0.9452461004257202,14.0,48,CNS MPO,chembl,wo,smiles_lstm,79,1.0
COc1cc2nc(C(C)(C)C)oc(=O)c2cc1OC,1,1,0.9999549388885498,4.0,32,CNS MPO,chembl,wo,smiles_lstm,80,1.0
COP1(=O)OCC2COC(=O)C2=C(C)O1,0,11,0.0,-1.0,28,CNS MPO,chembl,wo,smiles_lstm,81,1.0
COCC1CN(C(=O)COc2ccccc2)Cc2ncn(C)c21,0,11,0.0,-1.0,36,CNS MPO,chembl,wo,smiles_lstm,82,1.0
COC(=O)c1nnc(-c2ccccc2)o1,1,2,0.9968203587805357,5.0,25,CNS MPO,chembl,wo,smiles_lstm,83,1.0
COC(=O)C(C#N)=C1CCC(C(=O)OC)N1C,0,11,0.0,-1.0,31,CNS MPO,chembl,wo,smiles_lstm,84,1.0
CN1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1,1,1,0.999836564064026,14.0,38,CNS MPO,chembl,wo,smiles_lstm,85,1.0
CN(C)c1oc(-c2ccc(OCc3ccccc3)cc2)nc1C#N,1,2,0.8986938508717657,27.0,38,CNS MPO,chembl,wo,smiles_lstm,86,1.0
CCOC(=O)c1c(C)nc2sc(-c3ccc(Cl)cc3)cn2c1=O,0,11,0.0,-1.0,41,CNS MPO,chembl,wo,smiles_lstm,87,1.0
CCOC(=O)C=Cc1cc(=O)n(COC)nc1-c1ccccc1,1,2,0.9998803173680244,72.0,37,CNS MPO,chembl,wo,smiles_lstm,88,1.0
CCOC(=O)C1C(=O)C=C(c2cccs2)CC1c1ccco1,1,2,0.9980585374480421,3.0,37,CNS MPO,chembl,wo,smiles_lstm,89,1.0
CCN1Cc2c(C(=O)N3CCOCC3)ncn2-c2ccccc21,1,4,0.7531423401719639,25.0,37,CNS MPO,chembl,wo,smiles_lstm,90,1.0
CCN(Cc1ccco1)S(=O)(=O)N1CCCN(C(=O)OC)CC1,1,3,0.9990413518814572,88.0,40,CNS MPO,chembl,wo,smiles_lstm,91,1.0
CCCn1nc(C)c2c1C1=NC(C)CN1C(C)=N2,0,11,0.0,-1.0,32,CNS MPO,chembl,wo,smiles_lstm,92,1.0
CCCc1cn(CC(=O)OCC)nn1,1,1,0.999998927116394,5.0,21,CNS MPO,chembl,wo,smiles_lstm,93,1.0
CCCCCCC(C#CC(=O)OC)OC=CC(=O)OC,1,2,0.9903757421853604,11.0,30,CNS MPO,chembl,wo,smiles_lstm,94,1.0
CCC1C(=O)OCc2c1cc1n(c2=O)CCC12OCCO2,0,11,0.0,-1.0,35,CNS MPO,chembl,wo,smiles_lstm,95,1.0
CCC(C)n1c(=O)c2sccc2n2c(CC(F)(F)F)nnc12,1,4,0.9946104278230828,70.0,39,CNS MPO,chembl,wo,smiles_lstm,96,1.0
CC(C)OCCSc1nnc(Cn2cnc3ccccc32)o1,1,2,0.9881680129219204,40.0,32,CNS MPO,chembl,wo,smiles_lstm,97,1.0
CC(=O)c1cnn(-c2cc(Oc3cccc(C)c3)ncn2)c1C,1,4,0.9799240534897324,6.0,39,CNS MPO,chembl,wo,smiles_lstm,98,1.0
CC(=O)OCC(=Cc1ccccc1Br)C(=O)c1ccccc1,1,3,0.2297118908463357,6.0,36,CNS MPO,chembl,wo,smiles_lstm,99,1.0
CC(=O)N(Cc1cccc(OCCOc2c(C)cccc2C)c1)C(C)=O,1,4,0.9500994970022332,43.0,42,CNS MPO,chembl,wo,smiles_lstm,100,1.0
N=C1SCC(=O)N1c1ncc(Cc2ccc(F)cc2)s1,1,3,0.5713625577540656,96.0,34,QED,chembl,wo,best_from_chembl,1,0.9483292586156477
CN(C)CCC(=O)N1c2ccccc2NC(=O)c2ccccc21,1,2,0.9864286728942938,11.0,37,QED,chembl,wo,best_from_chembl,2,0.9482891443449865
COc1cc2cc(C3=NNC(=O)CC3C)sc2cc1OC,1,4,0.2343183567120189,17.0,33,QED,chembl,wo,best_from_chembl,3,0.9482512706553282
Cc1cnc(NC(=O)C(C)n2ccc(C(F)(F)F)n2)s1,1,3,0.9977584545303324,10.0,37,QED,chembl,wo,best_from_chembl,4,0.9482397209538054
COc1ccc2c(c1)C(CNC(C)=O)Cc1ccccc1C2=O,1,7,0.5876055351222876,20.0,37,QED,chembl,wo,best_from_chembl,5,0.9481988362278683
OC(c1ccc(Br)cc1)(c1cncnc1)C1CC1,1,1,0.9947351217269896,18.0,31,QED,chembl,wo,best_from_chembl,6,0.9481984830726584
O=C(NCC1COc2ccccc2O1)c1ccc(Cl)cc1,1,1,0.9979541301727296,67.0,33,QED,chembl,wo,best_from_chembl,7,0.9481902057854171
O=S(=O)(Nc1cnc2ccccc2c1)N1CCCCCC1,1,2,0.9677266107058956,8.0,33,QED,chembl,wo,best_from_chembl,8,0.9481570166882066
COC(=O)NC1=NC(c2ccccc2)CN1Cc1ccccc1,0,11,0.0,-1.0,35,QED,chembl,wo,best_from_chembl,9,0.9481469549978881
CCc1csc(C2CCCN(C(=O)c3c[nH]c(C)n3)C2)n1,1,9,0.1550957098812218,89.0,39,QED,chembl,wo,best_from_chembl,10,0.9481436049256928
O=c1cc(Cc2c(F)cccc2F)nc(N2CCCCC2)[nH]1,1,5,0.9913420956144636,11.0,38,QED,chembl,wo,best_from_chembl,11,0.9481176088523261
NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1,1,2,0.9980758428573608,53.0,37,QED,chembl,wo,best_from_chembl,12,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1,1,2,0.99942322942832,8.0,35,QED,chembl,wo,best_from_chembl,13,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1,1,2,0.9999562501907348,20.0,37,QED,chembl,wo,best_from_chembl,14,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1,1,2,0.9998350201653778,39.0,37,QED,chembl,wo,best_from_chembl,15,0.9481142213033364
O=S(=O)(Nc1cccnc1)c1cccc(C(F)(F)F)c1,1,1,0.9998064637184144,3.0,36,QED,chembl,wo,best_from_chembl,16,0.9480925742394771
O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1cccnc1,1,1,0.9996442794799804,9.0,36,QED,chembl,wo,best_from_chembl,17,0.9480925742394771
O=S(=O)(Nc1ccc(C(F)(F)F)cn1)c1ccccc1,1,1,0.9998972415924072,6.0,36,QED,chembl,wo,best_from_chembl,18,0.9480925742394771
Cc1ccc(OC(C)C(=O)N2CC(=O)Nc3ccccc32)cc1,1,1,0.9998347759246826,145.0,39,QED,chembl,wo,best_from_chembl,19,0.9480853352489104
Cc1noc(C)c1C(=O)NCc1ccccc1Br,1,1,0.9958699345588684,35.0,28,QED,chembl,wo,best_from_chembl,20,0.9480769748106358
CN1CCc2c(sc(NC(=O)Cc3ccccc3)c2C#N)C1,1,1,0.999974250793457,53.0,36,QED,chembl,wo,best_from_chembl,21,0.9480608842422631
Cc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,1,2,0.9997021574319476,6.0,37,QED,chembl,wo,best_from_chembl,22,0.94805868372272
Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,1,2,0.9997062093662024,6.0,37,QED,chembl,wo,best_from_chembl,23,0.94805868372272
Cc1ccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)cc1,1,2,0.9980754859176244,22.0,37,QED,chembl,wo,best_from_chembl,24,0.9480586837227198
O=C(NC1CCCCC1)c1cc(-n2cnnc2)ccc1Cl,1,2,0.98683121944617,5.0,34,QED,chembl,wo,best_from_chembl,25,0.9480440000090703
O=C(Nc1ncc(Cc2ccccc2)s1)N1CCOCC1,1,1,0.9996609687805176,75.0,32,QED,chembl,wo,best_from_chembl,26,0.9479979669512129
CCn1c(C(=O)N2CCCC(C(=O)O)C2)cc2sccc21,1,3,0.903957580516884,95.0,37,QED,chembl,wo,best_from_chembl,27,0.9479805069782793
NCC1CCCc2cc(S(=O)(=O)c3ccccc3)ccc21,1,5,0.8211977319676685,91.0,35,QED,chembl,wo,best_from_chembl,28,0.9479619416536175
O=C(Cc1cccs1)N1CCOC(c2cccc(O)c2)C1,1,5,0.9328483346698032,33.0,34,QED,chembl,wo,best_from_chembl,29,0.9479583289356064
Cc1ccccc1C(=O)NS(=O)(=O)c1ccc(Cl)cc1,1,1,0.9821507930755616,2.0,36,QED,chembl,wo,best_from_chembl,30,0.9479380820623226
O=C(NC1CC1)C1CCN(c2snc3ccccc23)CC1,0,11,0.0,-1.0,34,QED,chembl,wo,best_from_chembl,31,0.9479300989017616
O=C(NC1CC1)C1CCN(c2nc3ccccc3s2)CC1,1,2,0.9999260911354212,5.0,34,QED,chembl,wo,best_from_chembl,32,0.9479300989017616
Cc1ccc(N2CC(C(=O)Nc3cccnc3)CC2=O)cc1C,1,1,0.9992443323135376,58.0,37,QED,chembl,wo,best_from_chembl,33,0.9479255758312825
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)CCO3)cc1C,1,1,1.0,32.0,37,QED,chembl,wo,best_from_chembl,34,0.9479193771913801
NCC1CC1(C(=O)N1C=COc2ccccc21)c1ccsc1,0,11,0.0,-1.0,36,QED,chembl,wo,best_from_chembl,35,0.9479178066759305
Cc1csc(NC(=O)c2ccc(N3CCCC3=O)cc2)n1,1,2,0.9758619185313364,59.0,35,QED,chembl,wo,best_from_chembl,36,0.9479062910779593
O=C1CCC2(c3ccccc3)OCC(C(O)c3ccccc3)N12,0,11,0.0,-1.0,38,QED,chembl,wo,best_from_chembl,37,0.9479044682666136
Cc1ccc(CN2CC(c3ccccc3)C3(CCNC3=O)C2)o1,0,11,0.0,-1.0,38,QED,chembl,wo,best_from_chembl,38,0.9478732361077379
CCNC(=O)C1CCCN(c2ccc3ccc(F)cc3n2)C1,1,6,0.9642491850201432,10.0,35,QED,chembl,wo,best_from_chembl,39,0.9478690705893373
O=C(Cn1c(=O)oc2ccc(Cl)cc21)NC1CCCCC1,1,3,0.9864925746101392,4.0,36,QED,chembl,wo,best_from_chembl,40,0.9478662001560609
CCC(=O)N1CCC1(C)C(=O)Nc1ccc2scnc2c1,0,11,0.0,-1.0,35,QED,chembl,wo,best_from_chembl,41,0.9478478104540565
O=C(NC1(c2cccc(F)c2)CCOCC1)c1ccccn1,0,11,0.0,-1.0,35,QED,chembl,wo,best_from_chembl,42,0.9478423903256856
CCOC(=O)N1N=C(c2ccccc2)NN=C1c1ccccc1,1,2,0.8584848910390157,3.0,36,QED,chembl,wo,best_from_chembl,43,0.9478415906397221
Cc1c(Cc2c(F)cccc2F)nc(N2CCCC2)[nH]c1=O,1,3,0.9977492215542072,7.0,38,QED,chembl,wo,best_from_chembl,44,0.9478385510247399
O=C1NCCOc2ccc(OCc3ccccc3Cl)cc21,1,4,0.994392775225782,6.0,31,QED,chembl,wo,best_from_chembl,45,0.9478343111954105
O=C1NCCOc2ccc(OCc3cccc(Cl)c3)cc21,1,4,0.977698158193418,6.0,33,QED,chembl,wo,best_from_chembl,46,0.9478343111954105
O=C1NCCOc2ccc(OCc3ccc(Cl)cc3)cc21,1,3,0.966924019879978,5.0,33,QED,chembl,wo,best_from_chembl,47,0.9478343111954105
O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)OCCO2,1,1,0.9990448355674744,54.0,35,QED,chembl,wo,best_from_chembl,48,0.9478343111954105
CCC(=O)N1CCC(C)(C(=O)Nc2nccc3ccccc23)C1,1,5,0.9956500911867916,45.0,39,QED,chembl,wo,best_from_chembl,49,0.9478304403305585
CCC(=O)N1CCC1(C)C(=O)Nc1ccc2nc(C)ccc2c1,0,11,0.0,-1.0,39,QED,chembl,wo,best_from_chembl,50,0.9477924188337615
O=C(c1ccc(Oc2ccccc2)cc1)N1CC2CNCC2C1,1,2,0.9989264191609522,85.0,36,QED,chembl,wo,best_from_chembl,51,0.9477918294599499
CCc1ccccc1-n1cc(O)c(C(=O)N2CCCCC2)n1,1,6,0.8666933088716471,87.0,36,QED,chembl,wo,best_from_chembl,52,0.9477875521654187
Cc1c(C(=O)NC(C)C)nnn1-c1cccc(C(F)(F)F)c1,1,6,0.8706769276441871,6.0,40,QED,chembl,wo,best_from_chembl,53,0.9477732978286951
CC(Nc1cnn(C)c(=O)c1Cl)c1ccc(F)c(F)c1,1,1,0.999859094619751,68.0,36,QED,chembl,wo,best_from_chembl,54,0.9477619293074167
O=C(NCC12CCCN1CCC2)c1ccc2ncsc2c1,1,2,0.8816876810741121,77.0,32,QED,chembl,wo,best_from_chembl,55,0.9477385752627162
Cc1cnn(CC2CCCCN2C(=O)c2cc(Cl)c[nH]2)c1,1,10,0.10147954147895573,114.0,38,QED,chembl,wo,best_from_chembl,56,0.9477297139943883
CN(Cc1ccc2c(c1)NC(=O)CO2)c1ccc(F)cc1F,1,2,0.978673928009588,34.0,37,QED,chembl,wo,best_from_chembl,57,0.947720874282472
CC(=O)n1[nH]c(COc2cc(Cl)cc(Cl)c2)cc1=O,1,3,0.3194489302304211,7.0,38,QED,chembl,wo,best_from_chembl,58,0.9477084025119604
CC(C)C(=O)N1N=C(c2ccccc2)NN=C1c1ccccc1,1,2,0.9672005982312726,3.0,38,QED,chembl,wo,best_from_chembl,59,0.9477055495198857
COc1ccc(NC(=O)c2cncc(Br)c2)cc1,1,1,0.9795509576797484,5.0,30,QED,chembl,wo,best_from_chembl,60,0.9477047468964098
COc1cc(NC(=O)c2ccccn2)ccc1Br,1,1,0.9995589852333068,15.0,28,QED,chembl,wo,best_from_chembl,61,0.9477047468964098
CN(C)C1CCCN(C(=O)c2cccc(-c3ncc[nH]3)c2)CC1,1,2,0.9961654174687936,42.0,42,QED,chembl,wo,best_from_chembl,62,0.9477007196157186
CC(C)NC(=O)C1CCN(c2snc3ccccc23)CC1,0,11,0.0,-1.0,34,QED,chembl,wo,best_from_chembl,63,0.94769857382598
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CCO2,1,1,0.999807059764862,32.0,37,QED,chembl,wo,best_from_chembl,64,0.9476842343173574
Cc1ccccc1S(=O)(=O)N1CCCCC1c1ccn[nH]1,1,4,0.18849172282285875,45.0,36,QED,chembl,wo,best_from_chembl,65,0.9476830153819331
CS(=O)(=O)c1ccc(C(=O)Nc2ccccc2Cl)cc1,1,1,0.9987486600875854,51.0,36,QED,chembl,wo,best_from_chembl,66,0.9476815174531974
CN1CCC(CNC(=O)c2ccc3cccc(Cl)c3n2)C1,1,2,0.9906149512903824,159.0,35,QED,chembl,wo,best_from_chembl,67,0.9476809025582791
COc1ccc(NC2=NCC(=O)N2c2ccccc2F)cc1,1,3,0.9964711176571016,12.0,34,QED,chembl,wo,best_from_chembl,68,0.9476753466508822
CCn1nc(Nc2cccc(C)c2)c2c1CCN(C(C)=O)C2,0,11,0.0,-1.0,37,QED,chembl,wo,best_from_chembl,69,0.9476752914256861
O=S(=O)(Nc1nc2c(s1)CCCC2)c1ccc(F)cc1,1,1,0.9998101592063904,42.0,36,QED,chembl,wo,best_from_chembl,70,0.947659905190743
O=C(Nc1ccc(N2CCOCC2)c(F)c1)c1cccs1,1,1,0.999593198299408,9.0,34,QED,chembl,wo,best_from_chembl,71,0.9476552057395039
Cc1cc(=O)oc(C)c1C(=O)NCc1c(F)cc(F)cc1F,1,1,0.9788975715637208,38.0,38,QED,chembl,wo,best_from_chembl,72,0.9476514964379155
Cc1cccc(C(=O)N2CCC(c3n[nH]c(C4CC4)n3)CC2)c1,0,11,0.0,-1.0,43,QED,chembl,wo,best_from_chembl,73,0.947650278597517
Cc1cc(=O)c(C(=O)N(C)Cc2ccc(Cl)c(F)c2)c[nH]1,1,2,0.9996331627643044,28.0,43,QED,chembl,wo,best_from_chembl,74,0.9476409144794261
CC(=O)CN1Cc2ccccc2C1=NC(=O)Nc1ccccc1,1,4,0.6037419686033332,23.0,36,QED,chembl,wo,best_from_chembl,75,0.9476364071652987
Cc1nc(C(=O)N2CCCC2)cc(-c2ccc(F)cc2)c1CN,1,4,0.9961450560426603,5.0,39,QED,chembl,wo,best_from_chembl,76,0.9476216445996607
Cc1nc(C(=O)N2CCCC2)cc(-c2ccccc2F)c1CN,1,4,0.9971543438322216,5.0,37,QED,chembl,wo,best_from_chembl,77,0.9476216445996607
Cc1nc(-c2ccc(F)cc2)cc(C(=O)N2CCCC2)c1CN,1,9,0.7981339899083042,6.0,39,QED,chembl,wo,best_from_chembl,78,0.9476216445996607
Cc1cn2c(n1)CCC(NC(=O)c1csc(C(C)C)n1)C2,0,11,0.0,-1.0,38,QED,chembl,wo,best_from_chembl,79,0.9475936322951032
COc1ccc(CC2(O)c3ccccc3C3=NCCCN32)cc1,0,11,0.0,-1.0,36,QED,chembl,wo,best_from_chembl,80,0.9475853397626526
CC(NC1=CC2=NCCc3cn(C)c(c32)C1=O)c1ccccc1,0,11,0.0,-1.0,40,QED,chembl,wo,best_from_chembl,81,0.9475786744274103
Cc1nn(C)c(C)c1NS(=O)(=O)c1ccc(Cl)s1,1,1,0.9996273517608644,34.0,35,QED,chembl,wo,best_from_chembl,82,0.9475572082840962
Cc1ccc(NC(=O)C(C)n2ccc(C(F)(F)F)n2)nc1,1,3,0.997770467831862,11.0,38,QED,chembl,wo,best_from_chembl,83,0.9475510762792323
Cc1cc(C(F)(F)F)nn1C(C)C(=O)Nc1ccncc1,1,2,0.999542779818526,27.0,36,QED,chembl,wo,best_from_chembl,84,0.9475510762792323
NCC1CC1(C(=O)N1CCCc2ccccc21)c1ccccc1,1,4,0.9393011713202586,28.0,36,QED,chembl,wo,best_from_chembl,85,0.9475421176465162
OC1(C(F)(F)F)CCCn2nc(COc3ccccc3)cc21,1,9,0.10429642614326257,77.0,36,QED,chembl,wo,best_from_chembl,86,0.9475374688268547
CCOc1ccccc1NC(=O)N1CCCn2nc(C)cc21,1,4,0.5587449392073217,28.0,33,QED,chembl,wo,best_from_chembl,87,0.9475205740061191
O=C(c1cccnc1)N1CCCC(Nc2ccc(F)cc2)C1,1,2,0.8808241742910354,35.0,35,QED,chembl,wo,best_from_chembl,88,0.9475195519095682
COc1c(CC2=NOS(=O)N2)cc(Cl)c2ccccc12,1,6,0.9514514084076978,11.0,35,QED,chembl,wo,best_from_chembl,89,0.9475180322726684
CC1CCc2nn(CC(=O)Nc3ccc(F)cc3F)cc2C1,1,1,0.9999933242797852,94.0,35,QED,chembl,wo,best_from_chembl,90,0.9475069988237772
CC(=O)Nc1ccccc1Cn1cc(C(F)(F)F)ccc1=O,1,3,0.996415677443672,12.0,36,QED,chembl,wo,best_from_chembl,91,0.9475014476833589
CC(=O)Nc1ccc(Cn2cc(C(F)(F)F)ccc2=O)cc1,1,1,0.999958038330078,57.0,38,QED,chembl,wo,best_from_chembl,92,0.9475014476833589
O=C(NC1CC1c1ccccc1)N1CCC(n2cccn2)CC1,1,4,0.986097048322936,17.0,36,QED,chembl,wo,best_from_chembl,93,0.9474941675786235
O=S(=O)(Nc1ccccn1)c1ccc(Br)cc1,1,1,0.9997797608375548,3.0,30,QED,chembl,wo,best_from_chembl,94,0.9474917091142527
COc1ccc2ccccc2c1C(=O)NC1CN2CCC1CC2,1,1,0.9999688863754272,30.0,34,QED,chembl,wo,best_from_chembl,95,0.947487835468019
O=C(O)c1cccn(Cc2ccc(Cl)c(Cl)c2)c1=O,1,0,1.0,41.0,35,QED,chembl,wo,best_from_chembl,96,0.9474818889797764
CCNC(=O)C1(C)CCN(C(=O)c2cccc3ccccc23)C1,1,5,0.9955858777947284,14.0,39,QED,chembl,wo,best_from_chembl,97,0.9474798761485745
CN(Cc1ccc(Br)o1)C(=O)Nc1cccnc1,1,2,0.4964019923547234,184.0,30,QED,chembl,wo,best_from_chembl,98,0.9474525817040514
CN1CC2(CCN(CCc3c[nH]c4ccccc34)CC2)OC1=O,1,6,0.18968893689677047,69.0,39,QED,chembl,wo,best_from_chembl,99,0.9474449680161774
CC(C)(C)C(=O)NCC1Cn2c(-c3ccccc3)cnc2CO1,0,11,0.0,-1.0,39,QED,chembl,wo,best_from_chembl,100,0.9474427940475283
N=C1SCC(=O)N1c1ncc(Cc2ccc(F)cc2)s1,1,3,0.5713625577540656,96.0,34,QED,chembl,wo,graph_ga,1,0.9483292586156477
CN(C)CCC(=O)N1c2ccccc2NC(=O)c2ccccc21,1,2,0.9864286728942938,11.0,37,QED,chembl,wo,graph_ga,2,0.9482891443449865
COc1cc2cc(C3=NNC(=O)CC3C)sc2cc1OC,1,6,0.27053703483167635,16.0,33,QED,chembl,wo,graph_ga,3,0.9482512706553282
Cc1cnc(NC(=O)C(C)n2ccc(C(F)(F)F)n2)s1,1,3,0.9977584545303324,10.0,37,QED,chembl,wo,graph_ga,4,0.9482397209538054
COc1ccc2c(c1)C(CNC(C)=O)Cc1ccccc1C2=O,1,7,0.5876055351222876,20.0,37,QED,chembl,wo,graph_ga,5,0.9481988362278683
OC(c1ccc(Br)cc1)(c1cncnc1)C1CC1,1,1,0.9947351217269896,18.0,31,QED,chembl,wo,graph_ga,6,0.9481984830726584
O=C(NCC1COc2ccccc2O1)c1ccc(Cl)cc1,1,1,0.9989984631538392,67.0,33,QED,chembl,wo,graph_ga,7,0.9481902057854171
O=S(=O)(Nc1cnc2ccccc2c1)N1CCCCCC1,1,2,0.9677266107058956,8.0,33,QED,chembl,wo,graph_ga,8,0.9481570166882066
COC(=O)NC1=NC(c2ccccc2)CN1Cc1ccccc1,0,11,0.0,-1.0,35,QED,chembl,wo,graph_ga,9,0.9481469549978881
CCc1csc(C2CCCN(C(=O)c3c[nH]c(C)n3)C2)n1,1,9,0.5175263606171017,99.0,39,QED,chembl,wo,graph_ga,10,0.9481436049256928
O=c1cc(Cc2c(F)cccc2F)nc(N2CCCCC2)[nH]1,1,5,0.9913420956144636,11.0,38,QED,chembl,wo,graph_ga,11,0.9481176088523261
NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1,1,2,0.9980758428573608,53.0,37,QED,chembl,wo,graph_ga,12,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1,1,2,0.99942322942832,8.0,35,QED,chembl,wo,graph_ga,13,0.9481142213033364
