SMILES,property,source
COc1c(OCCCCCCCCCCCCC(=O)Nc2ccc(O)cc2C(=O)O)cccc1OCCCN1CCC(Cc2ccc(F)cc2)CC1,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCOc1ccc(OCCCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCC(=O)NCc2ccc(OC(C)C(=O)O)cc2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1cccc(OCCCCCCCC(=O)Nc2c(O)ccc([N+](=O)[O-])c2F)c1C,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCOc1ccc(OCCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1cccc(OCCCCCCCC(=O)Nc2c(C)cc(F)cc2C(=O)O)c1N,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1cc(OCCCCCC(=O)Nc2ccc(F)cc2C(=O)O)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCC(=O)Nc1ccc(OCCCCCCCCCCOc2cc(OC)ccc2C(=O)O)cc1F,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCOC(=O)c1ccc(OCCCCCCCCC(=O)Nc2c(OC)cc(F)cc2OC)cc1O,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCCCOc1cc(OCCCCCCCCC(=O)Nc2ccc(F)cc2C(=O)O)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCOc1ccc(OCCCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCOc1ccc(OCCCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCOc1cc(OCCCCCCCC(=O)Nc2ccc(OCC(=O)O)cc2F)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1cc(OCCCCCCCC(=O)Nc2ccc(F)c(C(=O)O)c2)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCCCOc1cc(OCCCCCCCC(=O)Nc2cccc(F)c2C(=O)O)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCOc1ccc(OCCCCCCCC(=O)NCc2ccc(OC(=O)O)cc2F)c(OC)c1,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1cccc(OCCCCCCCC(=O)Nc2ccc(F)cc2C(=O)O)c1C(C)=O,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCCCOc1ccc(OCCCCCCCC(=O)NCc2ccc(F)cc2C(=O)O)c(OC)c1,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1cc(OCCCCCCCCC(=O)Nc2ccc(F)c([N+](=O)[O-])c2)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
C=CCCCCCCCOc1cc(OCCCCCCCC(=O)Nc2ccc(F)c(C(=O)O)c2)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCOc1ccc(OCCCCCCCCC(=O)NCc2ccc(F)cc2C(=O)O)cc1O,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCOc1ccc(OCCCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1cccc(OCCCCCCCCC(=O)Nc2ccccc2[N+](=O)[O-])c1F,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)cc1C,SA_Ranolazine,chembl/smiles_lstm
COc1ccc(OCCCCCOc2ccc(NC(=O)N3CCCC(CCOCc4ccccc4F)C3)cc2OC)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)c(OC)c1,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCOc1ccc(OCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCCCOc1cc(OCCCCCCCCC(=O)Nc2ccc(F)c(C(=O)O)c2)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
COc1cc(OCCCCCCC(=O)O)c(C2CCN(CCCCNC(=O)c3ccc(NC(=O)c4ccc(F)cc4)cc3)CC2)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCC(=O)NCCc2ccc(F)cc2C(=O)O)c(OC)c1,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1cc(OCCCCCCCCCC(=O)Nc2ccc(F)cc2C(=O)O)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCCCOc1cc(OCCCCCCCC(=O)Nc2ccc(F)cc2C(=O)O)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCC(=O)Nc2c(O)ccc(F)c2OCC)cc1O,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCCC(=O)Nc2c(O)ccc([N+](=O)[O-])c2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCOc1cc(OCCCCCCCCCC(=O)Nc2c(O)ccc(F)c2C(=O)O)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCOc1ccc(OCCCCCCC(=O)NCCc2ccc(OC(C)(C)C(=O)O)cc2F)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)c(OC)c1,SA_Ranolazine,chembl/smiles_lstm
C=CCCCCCCCOc1cc(OCCCCCCCCCC(=O)Nc2ccc(F)cc2C(=O)O)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCOc1ccc(OCCCCCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)c(OC)c1,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCCC(=O)NCc2ccc(OC(C)(C)C(=O)O)cc2F)c(OC)c1,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1cccc(OCCCCCCCC(=O)Nc2ccc(O)c(F)c2C)c1O,SA_Ranolazine,chembl/smiles_lstm
COc1cc(CCCCC(=O)Nc2ccc(OCCCCCCCC(=O)Nc3cccc(F)c3)cc2)ccc1C(C)=O,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1cc(OCCCCCCCCCC(=O)Nc2ccc(F)c(OC(C)(C)C(=O)O)c2)ccc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCC(=O)Nc2c(O)cc(C)cc2C(=O)O)cc1F,SA_Ranolazine,chembl/smiles_lstm
CCCc1c(OCCCCCCCCCCCCC(=O)Nc2ccc(OCC(=O)O)cc2F)cccc1C(=O)OC,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCOc1cc(OCCCCCCCCCC(=O)Nc2ccc(F)c([N+](=O)[O-])c2)ccc1C(C)C,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCCC(=O)NCc2ccc(OC)cc2C(=O)O)c(OC)c1F,SA_Ranolazine,chembl/smiles_lstm
CCCCCCOc1ccc(OCCCCCCCCC(=O)Nc2ccc(O)cc2C(=O)O)cc1F,SA_Ranolazine,chembl/smiles_lstm
COc1ccc(F)cc1CCCCCCCCCCC(=O)Nc1cccc(OC(=O)NCCCCCCC(=O)O)c1,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCCCOc1cc(O)c(C(CCCCCCCC(=O)Nc2cccc(F)c2)C(=O)O)cc1C,SA_Ranolazine,chembl/smiles_lstm
CCCCCCCCCCOc1ccc(OCCCCCCCC(=O)Nc2c(Cl)cc(F)cc2C(=O)O)cc1OC,SA_Ranolazine,chembl/smiles_lstm
CCCC(C(=O)O)n1c(C)c(C(=O)OCC)c2cc(C(=O)NC3CCCCC3)ccc21,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)c1ccc2c(C(=O)O)c(CC)n(CC(=O)NC3CCCC3)c2c1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)n1c(=O)n(C(CCC(=O)O)C(=O)NC2CCCCC2)c2cccc(C)c21,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(CC(C)C)NC(=O)c1cc2cc(C(=O)NC3CCCCC3)ccc2n1CC,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(CC(C)C)NC(=O)c1cc2oc(C)cc2n1CC(=O)NC1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCCC(C(=O)NC1CCCCCC1)n1c(C)c(C(=O)OCC)c2cc(C(=O)O)ccc21,SA_perindopril,chembl/smiles_lstm
CCCC(C(=O)OCC)n1c(C)c(C(=O)OCC)c2cc(C(=O)NC(C)C3CCCCC3)ccc21,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C2CCCCC2)c2ccc(C(=O)NC(CC(=O)O)C(=O)OCC)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)n1nc(C(=O)O)c2cc(C(=O)NC3CCCCC3)sc21,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)n1nc(C(=O)NC2CCCCC2)c2cc(C(=O)O)sc21,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)c1c(C)n(C(=O)NC2CCCCC2)c2ccc(CC(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C2CCCCC2)c2ccc(C(=O)NC(CCC(C)C)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C2CCCC2)c2ccc(C(=O)NC(CCC(C)C)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(NC(=O)C2CCCCC2)C(=O)OCC)c2ccc(C)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(CC(C)C)NC(=O)Cn1cc(C(=O)C(C)C2CCCCC2)c2ccccc21,SA_perindopril,chembl/smiles_lstm
CCCC(C(=O)OCC)n1c(C)c(C(=O)OCC)c2cc(C(=O)NC3CCCCC3)ccc21,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1nn(C(C)C(=O)OCC)c2sc(C(=O)NC3CCCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1ccc2c(C(=O)NC(C)CCC3CCCCC3)c(C(=O)O)n(CC)c2c1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(NC(=O)c1cc2occ(CC)c2n1CC(=O)NC1CCCCC1)C(C)C,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)n1c(C(=O)NCC2CCCCC2)cc2cc(C(=O)O)ccc21,SA_perindopril,chembl/smiles_lstm
CCCCC(C(=O)OC1CCCCC1)n1c(C)c(C(=O)OCC)c2cc(C(=O)O)ccc21,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CC3CC3CCCC3)C(=O)OCC)nc2)nn1C,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C(C)C3CCCCC3)C(=O)OCC)nc2)nn1C,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc2oc(C(C)C)cc2n1CC(=O)NC(CC(=O)O)C(=O)OC1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CC)C(=O)O)c2ccc(C(=O)NC(C)CCC3CCCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CCCCC3)C(=O)OCC)s2)n(C)n1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CCCCC3)C(=O)OCC)s2)n(C)c1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CCCCC3)C(=O)OCC)o2)n(C)n1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CCCCC3)C(=O)OCC)o2)n(C)c1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(C)C(=O)OC2CCCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(C)C(=O)O)c2ccc(C(=O)NC3CCCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(C)C(=O)O)c2cc(C(=O)NC3CCCCC3)ccc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(C)C(=O)NC2CCCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC2CCCCC2)c2ccc(C(=O)NC(CC)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC)c2ccc(CC(NC(=O)C3CCCCC3)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC)c2ccc(C(=O)NC(CC3CCCCC3)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C(=O)O)n(CCC(C)C)c2ccc(C(=O)NC3CCCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C(=O)O)n(CC)c2ccc(C(=O)NC(C)CC3CCCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)Cc1c(C(=O)O)n(CC)c2ccc(C(=O)NC(C)C3CCCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)n1nc2cc(C(=O)O)ccc2c1C(=O)NC1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)Sc1nc2cc(C(=O)O)sc2n1CC(=O)NC1CCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C2CCCC2)c2ccc(C(=O)NC(CCC(C)C(N)=O)C(=O)OCC)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C(C)C3CCCC3)C(=O)OCC)nc2)nn1C,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C(C)C3CCCC3)C(=O)OCC)nc2)n(C)n1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc2sc(C(=O)O)c(C)c2n1CC(NC(=O)CC)C(=O)OC1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(C(=O)O)C(C)C(=O)OC2CCCCC2)c2ccc(C)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(C(=O)NC2CCCCC2)C(C)C)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C2CCCCC2)c2ccc(C(=O)NCC(C)NC(C)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CCC(C)C)C(=O)OC2CCCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CCC(C)C)C(=O)NC2CCCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CC(C)C)C(=O)OCC)c2ccc(C(=O)NC3CCCCC3)n12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CCCC3)C(=O)OCC)s2)nn1C,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CCCC3)C(=O)OCC)s2)n(C)n1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CCCC3)C(=O)OCC)s2)n(C)c1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CCCC3)C(=O)OCC)o2)nn1C,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CCCC3)C(=O)OCC)o2)n(C)n1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C3CCCC3)C(=O)OCC)o2)n(C)c1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(Cc1c[nH]c2cc(C(=O)OC)ccc12)NC(=O)C(C)C1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)Sc1nc2ccsc2n1CC(=O)NC(C)C(=O)NC1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1sc2nc(SC(C)C(=O)O)n(CC)c2c1NC(=O)C1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1ccc2c(C(=O)NC(C)C3CCCCC3)c(C(=O)O)n(CC)c2c1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc2occ(C)c2n1C(CC(=O)O)C(=O)NC(C)C1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(CC)n(C(C)C(=O)NC2CCCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(C)C(=O)OC2CCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(C)C(=O)O)c2ccc(C(=O)NC3CCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(C)C(=O)NC2CCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC2CCCCC2)c2ccc(C(=O)NC(C)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C(=O)O)n(CCC(C)C)c2ccc(C(=O)NC3CCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC)c2ccc(C(=O)NC(CC(=O)O)C(=O)C(C)C3CCCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC)c2ccc(C(=O)C(C)CC(NC(=O)C3CCCCC3)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC)c2cc(C(=O)NC(CC(=O)O)C(=O)C(C)C3CCCCC3)ccc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CCC(C)C(=O)OCC)c2ccc(C(=O)NC3CCCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(O)n(C(CC)C(C)NC(=O)C2CCCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC2CCCC2)c2ccc(C(=O)NC(CC(C)C)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC)c2ccc(C(=O)C(CC(=O)O)NC(=O)C3CCCCC3)n12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C2CCCCC2)c2ccc(C(=O)NC(CC(C)C)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C2CCCC2)c2ccc(C(=O)NC(CC(=O)O)C(C)CC)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CCC(C)C)C(=O)NC2CCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CCC(C)C)C(=O)C2CCCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CC)C(C)C(=O)OC2CCCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CC)C(C)C(=O)NC2CCCCC2)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CC)C(=O)O)c2ccc(C(=O)NC(C)C3CCCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCCC(O)c1c(C(=O)OCC)c2c(C(=O)O)cc(OC)nc2n1C(C)C1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1nc2occ(CC)c2n1CC(=O)NC(C)C(=O)NC1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(CC)Cn1nc(C(=O)O)c2cc(CC(=O)NC3CCCC3)ccc21,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)n1nnc2cc(C(=O)NC(C)C(=O)NC3CCCCC3)ccc21,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)Sc1nc2ccc(NC(=O)C3CCCCC3)nc2n1CC(=O)O,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)Sc1nc2ccc(C(=O)O)cc2n1CC(=O)NC1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)Sc1nc2cc(C(=O)CC)ccc2n1CC(=O)NC1CCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC)c2ccc(C(=O)C(CC(=O)O)C3CCCCC3)n12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(CC)c2cc(C(=O)C(C)NC(=O)C3CCCCC3)sc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C2CCCCC2)c2ccc(C(=O)NC(C)C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CC)C(=O)O)c2ccc(C(=O)NC3CCCCC3)n12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)n1c(=O)n(C(=O)NC2CCCCC2)c2ccc(C(=O)O)cc21,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(C)n1c2cc(C(=O)NC3CCCC3)ccc2n1C(C)=O,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C(C)C3CCCCC3)C(=O)OCC)nn2)n(CC)n1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1cc(-c2ccc(CC(NC(=O)C(C)C3CCCCC3)C(=O)OCC)nc2)nn1CC,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C(CC(C)C)NC(=O)c1cc2c(=O)n(CC)n(C(C)C)c2n1CC(=O)NC1CCCCC1,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CCC(C)C)C(=O)OCC)c2ccc(C(=O)NC3CCCCC3)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)c1c(C)n(C(CCC(=O)NC2CCCCC2)C(=O)OCC)c2ccc(C(=O)O)cc12,SA_perindopril,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CCOCc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(COc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOCC1=C(C(=O)OC)C(c2cc3ccccc3nc2Cl)C(C(=O)OCC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(COC)=C(C(=O)OCCN)C1c1cn(-c2ccccc2Cl)nc1N,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(COCc2ccccc2Cl)sc1C,SA_amlodipine,chembl/smiles_lstm
COCC1=C(C(=O)OCCN)C(c2c[nH]nc2-c2ccccc2Cl)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(COC)=C(C(=O)OCCN)C1c1coc2ccccc12,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(COCc2ccccc2Cl)ccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccccc1OCc1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CCOc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCOCc2ccccc2Cl)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2ccccc2OCc2ccccc2Cl)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2ccccc2COc2ccccc2Cl)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(Cc2ccccc2)=C(C(=O)OCCN)C1c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(COC)=C(C(=O)OC)C1c1cn(-c2ccccc2Cl)nc1N,SA_amlodipine,chembl/smiles_lstm
CCOCCOC(=O)C1=C(C)NC(COCc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1c[nH]nc1-c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(COc2ccccc2Cl)sc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(COc2ccccc2Cl)sc1C,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(COC)=C(C(=O)OC)C1c1c[nH]nc1-c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cccnc1-c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccccc1-c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OC)C1c1cc(-c2ccccc2Cl)sc1C(=O)OCCN,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccccc1OCc1cccc(Cl)c1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccccc1OCc1c(Cl)cccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cccc(OCc2ccccc2Cl)c1Cl,SA_amlodipine,chembl/smiles_lstm
